Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yoendrys Gómez","NYY",,,,,,,,,,,118.98284912109375,25.67743682861328,,,3.6435725688934326,10.540151596069336,0.34141314029693604,1.4283134937286377,27.166088104248047,,,2.5773906434494647,,0.22831936119297327,0.08858546987173074,0.13973389132124253,0.24338123302326314,,0.28960161586005145,,,,,,,999,,,,,,,-93.15049741268159,,-28.93966245651245,,,,,,,,,,,,,,,,,,,,"Yoendrys Gomez","22872",672782
"Gavin Williams","CLE",,,,,,,,,,,329.5186462402344,71.10924530029297,,,9.698335647583008,27.90087890625,0.09643935412168503,3.425816297531128,77.69400024414062,,,2.784643469662764,,0.2357802847596615,0.08467162397210434,0.15110866078755716,0.24165772332445085,,0.2917411047615824,,,,,,,195.02999877929688,,,,,,,-242.76565136909488,,-64.67044854164124,,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Travis Adams","MIN",,,,,,,,,,,50.37753677368164,12.307804107666016,,,1.4901264905929565,3.3416318893432617,0.08976224064826965,0.42901283502578735,8.739740371704102,,,2.6154108714295705,,0.17348486907898877,0.06633178403214438,0.1071530850468444,0.26741118264177055,,0.2977784829890836,,,,,,,999,,,,,,,-44.16129994392395,,-13.20409780740738,,,,,,,,,,,,,,,,,,,,"Travis Adams","sa3017991",701519
"Dylan Floro","OAK",,,,,,,,,,,117.98719024658203,28.07404327392578,,,3.0273518562316895,8.707982063293457,0.4214910566806793,0.9636648893356323,20.95444107055664,,,2.406348671626849,,0.17759928875977,0.07380447017252127,0.10379481858724872,0.26233185071330445,,0.2974273649520391,,,,,,,999,,,,,,,-97.33499906063079,,-26.46163284778595,,,,,,,,,,,,,,,,,,,,"Dylan Floro","13394",571670
"Jordan Hicks","SFG",,,,,,,,,,,311.8717346191406,66.86761474609375,,,7.006518363952637,28.624011993408203,0.1523420661687851,4.016179084777832,70.13372039794922,,,2.450170871019068,,0.22488001512415634,0.09178136014270095,0.1330986549814554,0.2420047740077676,,0.29663931528161147,,,,,,,465.57000732421875,,,,,,,-217.68910665512084,,-48.737871170043945,,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Cole Ragans","KCR",,,,,,,,,,,599.1072387695312,120.77104187011719,,,17.015491485595703,55.127384185791016,0.545154869556427,3.872467279434204,167.0867462158203,,,3.030920996590414,,0.2788928849515978,0.09201588733765542,0.18687699761394239,0.22600640562468718,,0.29130648434281176,,,,,,,45.599998474121094,,,,,,,-366.1213160991669,,-64.02745127677917,,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Brad Lord","WSN",,,,,,,,,,,140.38751220703125,32.30113983154297,,,3.7097370624542236,10.034393310546875,0.34378474950790405,1.7557072639465332,28.434541702270508,,,2.8337081099246673,,0.20254324088554065,0.07147639524909472,0.13106684563644594,0.25416288888943583,,0.2968583482573483,,,,,,,999,,,,,,,-108.11394774913788,,-26.727800130844116,,,,,,,,,,,,,,,,,,,,"Brad Lord","sa3020812",695418
"Zach Brzykcy","WSN",,,,,,,,,,,73.59762573242188,15.828102111816406,,,2.117325782775879,7.353232383728027,0.21616430580615997,0.7672109603881836,16.558591842651367,,,2.2518793067513934,,0.22498812533509258,0.0999112717367011,0.1250768535983915,0.24500063121330298,,0.2934297890210652,,,,,,,750.8400268554688,,,,,,,-58.44031896591187,,-18.769381523132324,,,,,,,,,,,,,,,,,,,,"Zach Brzykcy","27783",694350
"Juan Mejia","COL",,,,,,,,,,,54.63567352294922,11.950504302978516,,,1.372300148010254,5.8688273429870605,0.1541629135608673,0.7768241763114929,11.16555118560791,,,1.9025182601342252,,0.2043637511106717,0.1074174978463826,0.0969462532642891,0.25198762565183713,,0.2988439516221164,,,,,,,999,,,,,,,-45.556455194950104,,-15.44575411081314,,,,,,,,,,,,,,,,,,,,"Juan Mejia","sa3003159",675848
"Seranthony Domínguez","BAL",,,,,,,,,,,159.915283203125,31.56584358215332,,,4.242539405822754,12.293164253234863,0.40424543619155884,1.679660677909851,45.534690856933594,,,3.7040659279364503,,0.2847425833533075,0.07687297928628897,0.20786960406701852,0.2190543971374141,,0.28461549804479996,,,,,,,530.4600219726562,,,,,,,-85.10352108478547,,-6.002105355262756,,,,,,,,,,,,,,,,,,,,"Seranthony Dominguez","19249",622554
"Luis Severino","OAK",,,,,,,,,,,400.11859130859375,91.6812973022461,,,12.788107872009277,27.38872528076172,0.09519670158624649,4.579984188079834,84.01187133789062,,,3.0673888790619226,,0.20996742756473416,0.06845151881392586,0.1415159087508083,0.2521695622842829,,0.291143161639314,,,,,,,302.3599853515625,,,,,,,-323.5474855422974,,-94.12778806686401,,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Eduard Bazardo","SEA",,,,,,,,,,,119.4762954711914,26.644628524780273,,,3.257641315460205,9.097381591796875,0.3077600598335266,1.1732856035232544,26.705055236816406,,,2.935466097288521,,0.22351760348357666,0.07614382046177914,0.14737378302179752,0.2470363683448177,,0.2955785496542177,,,,,,,999,,,,,,,-86.74691345691681,,-19.75122821331024,,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Garrett Crochet","BOS",,,,,,,,,,,550.7816772460938,105.7554931640625,,,14.115423202514648,39.20075225830078,0.38615232706069946,4.2496657371521,181.5169677734375,,,4.630446032703395,,0.3295624659865623,0.07117294179847157,0.25838952418809075,0.21041470823217073,,0.29393749060774405,,,,,,,23.670000076293945,,,,,,,-215.90130605697632,,49.18217992782593,,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Luarbert Arias","MIA",,,,,,,,,,,84.03644561767578,18.700176239013672,,,2.9144439697265625,6.968767166137695,0.23712168633937836,0.9761050939559937,17.578533172607422,,,2.522473882902015,,0.20917749487622364,0.08292553445016149,0.12625196042606215,0.24962880098976897,,0.2843565571452203,,,,,,,999,,,,,,,-73.1456694841385,,-26.565322041511536,,,,,,,,,,,,,,,,,,,,"Luarbert Arias","sa3007599",678215
"Angel Perdomo","LAA",,,,,,,,,,,56.60689926147461,11.119050979614258,,,1.76204514503479,6.81289005279541,0.7368819713592529,0.5042511224746704,15.459977149963379,,,2.269224518546276,,0.2731111817051088,0.12035441159434979,0.152756770110759,0.22773351828330302,,0.29075317511944987,,,,,,,999,,,,,,,-41.61415705680847,,-13.938056111335754,,,,,,,,,,,,,,,,,,,,"Angel Perdomo","17759",622780
"Kaleb Ort","HOU",,,,,,,,,,,144.141845703125,30.842308044433594,,,4.5962300300598145,12.32898235321045,0.44910475611686707,1.3624563217163086,34.45951461791992,,,2.795000725177185,,0.23906669468415748,0.0855336789470787,0.15353301573707878,0.23988006717605304,,0.2876269284213486,,,,,,,999,,,,,,,-108.8789170742035,,-31.906277179718018,,,,,,,,,,,,,,,,,,,,"Kaleb Ort","20061",672391
"Joey Gerber","TBR",,,,,,,,,,,57.39099884033203,12.984942436218262,,,1.8133751153945923,5.444377899169922,0.16158078610897064,0.5367958545684814,11.522993087768555,,,2.1164939872240334,,0.20078049381623012,0.09486466535138673,0.10591582846484339,0.2562544905752875,,0.29387062694677174,,,,,,,999,,,,,,,-50.96289933919907,,-18.4714115858078,,,,,,,,,,,,,,,,,,,,"Joey Gerber","24591",680702
"Casey Legumina","SEA",,,,,,,,,,,103.69927978515625,24.35130500793457,,,3.1851532459259033,7.744112491607666,0.2797488570213318,1.083889365196228,20.08677101135254,,,2.5938118839467625,,0.19370212650433283,0.07467855618333982,0.119023570320993,0.2601668274755928,,0.2960505634268093,,,,,,,999,,,,,,,-88.8012414932251,,-27.717455744743347,,,,,,,,,,,,,,,,,,,,"Casey Legumina","25921",668984
"Yuki Matsui","SDP",,,,,,,,,,,145.40428161621094,30.24547576904297,,,4.614380359649658,16.062744140625,1.6700860261917114,0.5108626484870911,37.52849578857422,,,2.3363688956271944,,0.25809759775595364,0.11046954025069221,0.14762805750526142,0.23707260644028305,,0.2947288392145948,,,,,,,725.6599731445312,,,,,,,-110.05894421339036,,-34.65077346563339,,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Kevin Ginkel","ARI",,,,,,,,,,,127.05545806884766,26.345191955566406,,,3.098297357559204,8.681905746459961,0.33418506383895874,1.199069857597351,33.884315490722656,,,3.9028660849651535,,0.2666891765669896,0.06833162367377786,0.19835755289321172,0.22747705922510092,,0.29036067688073786,,,,,,,582.1400146484375,,,,,,,-68.4808524131775,,-2.152161478996277,,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Aaron Ashby","MIL",,,,,,,,,,,165.1908416748047,36.47750473022461,,,3.8272159099578857,19.434354782104492,0.7867314219474792,1.3718774318695068,34.789390563964844,,,1.7900975336726666,,0.21060120652724423,0.11764789491395071,0.09295331161329352,0.2544767545462926,,0.30829267997280063,,,,,,,635.030029296875,,,,,,,-134.7561835050583,,-42.593722343444824,,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Sam Long","KCR",,,,,,,,,,,142.16603088378906,32.52336120605469,,,4.953396797180176,14.989339828491211,1.6980632543563843,0.6820189952850342,28.967796325683594,,,1.9325598496754757,,0.20376032267062988,0.10543545272600291,0.09832486994462697,0.2598645649603806,,0.29692743846874836,,,,,,,999,,,,,,,-134.5660035610199,,-53.47264218330383,,,,,,,,,,,,,,,,,,,,"Sam Long","25379",669674
"Mason Montgomery","TBR",,,,,,,,,,,146.62112426757812,32.64549255371094,,,5.0543060302734375,13.542970657348633,1.4933431148529053,0.9780972003936768,32.76311492919922,,,2.419197069693231,,0.22345426072035668,0.09236711780106946,0.13108714291928722,0.24967665055842037,,0.291722594733169,,,,,,,588.3099975585938,,,,,,,-125.08321852684021,,-43.74295210838318,,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Brandon Woodruff","MIL",,,,,,,,,,,320.8834533691406,69.77279663085938,,,9.709481239318848,18.036745071411133,0.04584266245365143,3.1611521244049072,80.86800384521484,,,4.483514266295942,,0.25201674625517456,0.05620964522175554,0.19580710103341903,0.23586135821331267,,0.28763865030876024,,,,,,,254.5399932861328,,,,,,,-202.69357438087462,,-28.080940008163452,,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Tony Gonsolin","LAD",,,,,,,,,,,213.6859130859375,50.26127624511719,,,7.358134746551514,16.446924209594727,0.2800799310207367,2.1739578247070312,42.700016021728516,,,2.5962310932775132,,0.1998260690425389,0.07696775127605304,0.12285831776648587,0.2613786482773681,,0.2962784558700533,,,,,,,483.1099853515625,,,,,,,-191.64698967933657,,-66.11836576461792,,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Shane Baz","TBR",,,,,,,,,,,330.0964660644531,73.83496856689453,,,10.258560180664062,26.689617156982422,0.13535113632678986,3.5394904613494873,72.7623062133789,,,2.7262401624349697,,0.220427401362036,0.08085399239557788,0.13957340896645815,0.24955103646086252,,0.293603724401698,,,,,,,198.6699981689453,,,,,,,-263.3139189243317,,-78.52399277687073,,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Hayden Wesneski","HOU",,,,,,,,,,,291.4134826660156,67.02389526367188,,,9.271722793579102,21.17322540283203,0.25880780816078186,3.011685609817505,62.5203742980957,,,2.95280351050026,,0.21454180405835688,0.07265698624897987,0.141884817809377,0.2541319428413465,,0.2959234167880648,,,,,,,394.7099914550781,,,,,,,-235.81830248832705,,-68.04638075828552,,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Carson Ragsdale","SFG",,,,,,,,,,,69.85340881347656,14.830543518066406,,,1.9753495454788208,5.76102352142334,0.19710206985473633,0.722791314125061,17.197998046875,,,2.985233089731597,,0.24620127119060586,0.08247304776215712,0.16372822342844873,0.23714913379223482,,0.29133046743727625,,,,,,,999,,,,,,,-47.911660969257355,,-10.734992504119873,,,,,,,,,,,,,,,,,,,,"Carson Ragsdale","sa3014922",685068
"Ryan Helsley","STL",,,,,,,,,,,159.06423950195312,29.25019645690918,,,3.9280734062194824,13.364006042480469,0.5032413601875305,1.2226089239120483,51.59687805175781,,,3.8608840708202052,,0.3243776112928529,0.08401640798915318,0.24036120330369976,0.20493134053818746,,0.2851838031950533,,,,,,,53.880001068115234,,,,,,,-64.93190248012544,,8.368956923484802,,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Kris Bubic","KCR",,,,,,,,,,,425.9549865722656,97.43714141845703,,,13.528528213500977,36.53444290161133,1.189207673072815,2.9463534355163574,92.87313079833984,,,2.5420705346034915,,0.21803508287508544,0.08577066604058421,0.13226441683450124,0.2547554907766219,,0.29939419915780396,,,,,,,319.5799865722656,,,,,,,-352.4335921287537,,-108.56699419021606,,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Alex Vesia","LAD",,,,,,,,,,,138.96652221679688,27.09612464904785,,,4.798367023468018,16.3004207611084,1.7755845785140991,0.7077348232269287,38.485496520996094,,,2.3610124600476357,,0.27694077614575546,0.11729746489358549,0.15964331125216996,0.22472857781857553,,0.2823631998764871,,,,,,,586.8200073242188,,,,,,,-103.52331218719483,,-36.43224501609802,,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Tyler Holton","DET",,,,,,,,,,,152.98902893066406,35.99329376220703,,,4.8728532791137695,11.919656753540039,1.5140674114227295,0.7922107577323914,31.7540340423584,,,2.66400574269286,,0.20755758935334898,0.07791184006365666,0.1296457492896923,0.2589358614504583,,0.2993505957408474,,,,,,,448.07000732421875,,,,,,,-128.14619356393814,,-37.9746270775795,,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Craig Kimbrel","ATL",,,,,,,,,,,119.57029724121094,23.077783584594727,,,3.3132479190826416,11.453194618225098,0.30472531914711,1.4965465068817139,34.18907928466797,,,2.985112924761096,,0.28593287859524036,0.09578628541100302,0.19014659318423732,0.21933971294017118,,0.286440048247276,,,,,,,702.8699951171875,,,,,,,-71.22625153064729,,-13.543287754058838,,,,,,,,,,,,,,,,,,,,"Craig Kimbrel","6655",518886
"Framber Valdez","HOU",,,,,,,,,,,626.530029296875,144.59658813476562,,,13.193060874938965,44.419315338134766,0.3476836383342743,5.909285545349121,142.44610595703125,,,3.2068505530236924,,0.22735718847649133,0.07089734451832175,0.1564598439581696,0.25268319920048254,,0.3124125962352964,,,,,,,61.900001525878906,,,,,,,-404.31936864852906,,-37.6033821105957,,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Andrew Heaney","PIT",,,,,,,,,,,468.79327392578125,107.34530639648438,,,17.596050262451172,35.70989227294922,0.7248563766479492,5.220394134521484,104.07130432128906,,,2.9143550343366518,,0.22199828817886474,0.07617407129992818,0.14582421687893657,0.254104419954519,,0.2929206557184866,,,,,,,451.3800048828125,,,,,,,-410.1774654388428,,-143.39690399169922,,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Greg Weissert","BOS",,,,,,,,,,,151.32492065429688,33.236602783203125,,,4.060122489929199,12.007974624633789,0.4731545150279999,1.4836357831954956,35.403175354003906,,,2.948305310487247,,0.23395469299391058,0.07935226116566824,0.15460243182824235,0.24415925118610698,,0.2970624948840176,,,,,,,999,,,,,,,-106.02315437793732,,-22.45007288455963,,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Seth Lugo","KCR",,,,,,,,,,,397.0547790527344,92.0711898803711,,,11.606812477111816,25.044017791748047,0.11468954384326935,3.796396493911743,84.77883911132812,,,3.3851932152540867,,0.21351925120656542,0.06307446506876536,0.15044478613780005,0.25317831439509964,,0.29640606940651126,,,,,,,179.72999572753906,,,,,,,-299.1124517917633,,-67.85212683677673,,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Tom Cosgrove","SDP",,,,,,,,,,,97.56476593017578,22.146312713623047,,,3.288980722427368,10.61414623260498,0.9950829744338989,0.9554499387741089,19.025341033935547,,,1.7924513773413735,,0.19500216961060943,0.10879077227737328,0.08621139733323614,0.26011859801850945,,0.2951383027815877,,,,,,,999,,,,,,,-94.69298238754273,,-39.41485583782196,,,,,,,,,,,,,,,,,,,,"Tom Cosgrove","23443",676680
"Justin Wrobleski","LAD",,,,,,,,,,,96.42251586914062,22.320884704589844,,,3.3234667778015137,8.698287010192871,0.9571409225463867,0.47340643405914307,20.04380989074707,,,2.304339908220921,,0.2078747864030994,0.09021012293433321,0.11766466346876618,0.2583335540827157,,0.2964299872016347,,,,,,,738.22998046875,,,,,,,-86.34040215015412,,-30.63252866268158,,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Jonathan Hernández","TBR",,,,,,,,,,,119.98689270019531,25.473888397216797,,,2.6348626613616943,12.481451034545898,0.38096436858177185,1.179030179977417,26.51545524597168,,,2.124388836889458,,0.22098626482664568,0.10402345417622087,0.11696281065042481,0.24216348032242013,,0.29640196676203,,,,,,,999,,,,,,,-86.5914537191391,,-22.203747749328613,,,,,,,,,,,,,,,,,,,,"Jonathan Hernandez","17464",642546
"Alex Wood",,,,,,,,,,,,115.07689666748047,27.592514038085938,,,3.8748903274536133,10.606382369995117,0.18768644332885742,1.50221586227417,20.18671226501465,,,1.9032608443498857,,0.1754193313306406,0.092167782388525,0.08325154894211562,0.27107604102815946,,0.300380237241416,,,,,,,999,,,,,,,-115.35405769348145,,-46.32594442367554,,,,,,,,,,,,,,,,,,,,"Alex Wood","13781",622072
"Carlos Hernández","PHI",,,,,,,,,,,120.55300903320312,25.450048446655273,,,3.4872238636016846,10.500691413879395,0.4017255902290344,1.015424132347107,29.725444793701172,,,2.830808336526418,,0.24657571828434482,0.08710434934881847,0.15947136893552635,0.23673463992730026,,0.29010879929928024,,,,,,,999,,,,,,,-84.1604365348816,,-20.43136727809906,,,,,,,,,,,,,,,,,,,,"Carlos Hernandez","22713",672578
"Jack Neely","CHC",,,,,,,,,,,60.44066619873047,12.87077808380127,,,1.8106414079666138,5.285606861114502,0.16932807862758636,0.5809112787246704,14.460367202758789,,,2.7358007477139026,,0.23924897113497606,0.08745116812139844,0.15179780301357762,0.23913109653674952,,0.28921327511803574,,,,,,,999,,,,,,,-44.41373234987259,,-12.217158317565918,,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Chad Patrick","MIL",,,,,,,,,,,81.93399047851562,18.87055015563965,,,2.706845998764038,5.073978900909424,0.1792784035205841,0.8473674058914185,16.925458908081055,,,3.335736950945432,,0.2065743265918334,0.061927642865629746,0.14464668372620365,0.25184100258225023,,0.28710248167422664,,,,,,,999,,,,,,,-66.27075729370117,,-19.102119088172913,,,,,,,,,,,,,,,,,,,,"Chad Patrick","sa3017933",694477
"Hoby Milner","TEX",,,,,,,,,,,132.47694396972656,33.46571731567383,,,4.318056583404541,11.78927993774414,1.2422587871551514,0.8492647409439087,23.70992088317871,,,2.011142411443626,,0.17897394197587219,0.08899118280112356,0.08998275917474863,0.2814925162606421,,0.3164013665486985,,,,,,,999,,,,,,,-130.61875326633452,,-46.63052785396576,,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Forrest Whitley","HOU",,,,,,,,,,,138.78433227539062,28.98509407043457,,,3.2751309871673584,12.847126007080078,0.3933674097061157,1.615628719329834,34.30054473876953,,,2.6699002344856297,,0.24714997850554732,0.09256899389469588,0.15458098461085146,0.23580635849021236,,0.2968630015391395,,,,,,,749.3400268554688,,,,,,,-90.43253042697907,,-17.363877534866333,,,,,,,,,,,,,,,,,,,,"Forrest Whitley","19586",666215
"Edward Cabrera","MIA",,,,,,,,,,,281.01763916015625,57.26342010498047,,,7.0587053298950195,28.95990562438965,0.09077280014753342,3.2689402103424072,72.68016052246094,,,2.509682229808466,,0.2586320230277054,0.1030536933942604,0.15557832963344498,0.23273542876215503,,0.2974387597858246,,,,,,,455.3800048828125,,,,,,,-187.03318428993225,,-43.089385747909546,,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Robby Snelling","MIA",,,,,,,,,,,63.81219482421875,15.441059112548828,,,2.1645848751068115,5.98997163772583,0.054645467549562454,0.41695043444633484,10.458150863647461,,,1.745943302599348,,0.16388953384938676,0.0938687605750938,0.07002077327429296,0.2721571286837667,,0.2963425161464576,,,,,,,999,,,,,,,-65.0756121456623,,-26.444067865610123,,,,,,,,,,,,,,,,,,,,"Robby Snelling","sa3020707",702281
"Bryce Elder","ATL",,,,,,,,,,,154.22854614257812,36.910484313964844,,,3.8534460067749023,11.647236824035645,0.14413821697235107,1.4390499591827393,28.726444244384766,,,2.4663741862880193,,0.1862589317144202,0.0755193322854009,0.1107395994290193,0.26435654655156776,,0.3049046348280308,,,,,,,746.8400268554688,,,,,,,-125.1706169605255,,-31.90076994895935,,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Miles Mikolas","STL",,,,,,,,,,,359.9479064941406,90.63607788085938,,,12.44237232208252,14.989168167114258,0.04674914851784706,3.262382745742798,61.81074523925781,,,4.1236941603516435,,0.17172136335307173,0.04164260410098609,0.13007875925208565,0.26890950855948725,,0.29273825424252636,,,,,,,584.2000122070312,,,,,,,-319.8281443119049,,-92.8840024471283,,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"José Quijada","LAA",,,,,,,,,,,82.9088134765625,16.163484573364258,,,2.4640450477600098,10.697498321533203,0.9410650134086609,0.6226909160614014,21.458778381347656,,,2.0059623041167356,,0.2588238509457603,0.12902727554480417,0.12979657540095615,0.2281557122867832,,0.28648126571633864,,,,,,,999,,,,,,,-63.37582492828369,,-23.075596570968628,,,,,,,,,,,,,,,,,,,,"Jose Quijada","19200",650671
"Zack Littell","TBR",,,,,,,,,,,306.1910400390625,72.34513092041016,,,11.103415489196777,15.954362869262695,0.1052817776799202,2.8216946125030518,62.18760299682617,,,3.897843085707632,,0.2031006622169367,0.05210591030758872,0.150994751909348,0.2553526068507077,,0.2863874909814177,,,,,,,407.0299987792969,,,,,,,-256.6223173618317,,-76.297367811203,,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Michael Petersen","LAA",,,,,,,,,,,112.7318115234375,24.950130462646484,,,3.666773796081543,9.808679580688477,0.3299640119075775,1.190930962562561,24.68870735168457,,,2.5170265934970684,,0.21900390863985775,0.0870089768640789,0.13199493177577887,0.2489438058827152,,0.29050727771532375,,,,,,,999,,,,,,,-93.5930738210678,,-31.28947627544403,,,,,,,,,,,,,,,,,,,,"Michael Petersen","20827",656848
"Alec Marsh","KCR",,,,,,,,,,,250.75135803222656,55.426273345947266,,,7.863889694213867,19.632511138916016,0.2152501791715622,3.497354030609131,58.33143997192383,,,2.9711655100654903,,0.23262661638078574,0.07829473504344031,0.15433188133734543,0.24678392202195595,,0.29506191098206913,,,,,,,672.5800170898438,,,,,,,-193.56086950302125,,-54.95728158950806,,,,,,,,,,,,,,,,,,,,"Alec Marsh","27451",679525
"Adam Mazur","MIA",,,,,,,,,,,76.08219146728516,18.449295043945312,,,2.6719231605529785,5.238555431365967,0.017406336963176727,0.6551772356033325,13.420076370239258,,,2.5617895135529642,,0.17638919320574253,0.06885389774318622,0.10753529546255632,0.26668397369141084,,0.29202922262885667,,,,,,,748.7999877929688,,,,,,,-71.67386724948884,,-25.576046347618103,,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Evan Phillips","LAD",,,,,,,,,,,120.00880432128906,24.461206436157227,,,3.0150067806243896,8.24179458618164,0.3340463936328888,1.2104296684265137,33.68672561645508,,,4.087304683974401,,0.2807021185401411,0.0686765827956806,0.21202553574446048,0.22392196958183827,,0.2908551493347237,,,,,,,651.3900146484375,,,,,,,-61.666941666603094,,-0.17830967903137207,,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Adrian Morejon","SDP",,,,,,,,,,,149.05674743652344,31.28653335571289,,,4.15915060043335,13.569070816040039,1.5291006565093994,0.7127043008804321,37.441219329833984,,,2.759306059894286,,0.25118768505114814,0.09103291900166073,0.16015476604948742,0.23416591862186165,,0.29022933035747434,,,,,,,667.3300170898438,,,,,,,-100.46542580127716,,-22.03184449672699,,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Simeon Woods Richardson","MIN",,,,,,,,,,,292.7735290527344,68.25251007080078,,,9.589771270751953,23.909988403320312,0.06365354359149933,2.3113481998443604,56.71052169799805,,,2.37183392736915,,0.19370098752262316,0.08166717968212776,0.1120338078404954,0.2596958716858705,,0.2933486072280984,,,,,,,476.45001220703125,,,,,,,-260.653679227829,,-89.90999293327332,,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Yennier Cano","BAL",,,,,,,,,,,163.95982360839844,35.58818054199219,,,3.132373332977295,12.36682415008545,0.5168472528457642,1.5014914274215698,40.575138092041016,,,3.2809666895571294,,0.2474700033158773,0.07542594202603173,0.17204406128984556,0.23926704873911475,,0.30557859066450355,,,,,,,658.75,,,,,,,-91.51213195323945,,-1.1755238771438599,,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Paul Skenes","PIT",,,,,,,,,,,377.9081726074219,70.96098327636719,,,7.449459075927734,25.872535705566406,0.07834120839834213,3.7437360286712646,126.15474700927734,,,4.876010161699593,,0.33382381264437294,0.06846249322171523,0.2653613194226577,0.2056865930968548,,0.2963121854375501,,,,,,,10.890000343322754,,,,,,,-112.66622433662415,,66.61771082878113,,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Ryan Thompson","ARI",,,,,,,,,,,171.56837463378906,40.45674514770508,,,3.9064691066741943,11.818321228027344,0.6045898795127869,1.7171835899353027,33.46354293823242,,,2.8314971553551174,,0.1950449376795695,0.06888403094832267,0.12616090673124686,0.25864729533597075,,0.30337060186808773,,,,,,,750.1900024414062,,,,,,,-126.91653597354889,,-24.463526964187622,,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Paul Blackburn","NYM",,,,,,,,,,,205.86537170410156,48.957275390625,,,6.197017192840576,12.791775703430176,0.5534746646881104,1.9618746042251587,40.676334381103516,,,3.179881771238059,,0.1975870640331353,0.062136607033728336,0.13545045699940697,0.2593143678663502,,0.29686538270393975,,,,,,,672.1300048828125,,,,,,,-166.42050964832308,,-43.46950566768646,,,,,,,,,,,,,,,,,,,,"Paul Blackburn","14739",621112
"Merrill Kelly","ARI",,,,,,,,,,,331.5461730957031,76.62647247314453,,,11.039596557617188,25.058977127075195,0.19811376929283142,2.4184787273406982,71.12952423095703,,,2.838484742224554,,0.21453881843005015,0.0755821636941101,0.13895665473594004,0.25528326531259615,,0.29598076062892603,,,,,,,300.7300109863281,,,,,,,-275.1891851902008,,-83.68807435035706,,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"MacKenzie Gore","WSN",,,,,,,,,,,563.9601440429688,120.29674530029297,,,17.689483642578125,52.069522857666016,0.32223832607269287,4.487380027770996,143.30870056152344,,,2.7522568423233515,,0.2541113978980128,0.09232837356977974,0.16178302432823305,0.23965661520098827,,0.29597537751642605,,,,,,,200.7899932861328,,,,,,,-413.4054941177368,,-113.01659488677979,,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
